rank_by_demand,GEOHASH,mean_speed,peak_hour_vehicle_count,total_vehicle_count,lat,lon,veh_mean,veh_std,mean_daily_vehicle_count,cv,consistency,vol_norm,speed_norm,cons_norm,demand_score,nearest_station_km,dist_norm,underserved_score
845,sxk9nj,28.666666666666668,189,2000,40.9872436523438,29.0972900390625,74.07407407407408,56.63304683929689,285.7142857142857,0.7645461323201865,0.5667179688213131,0.025104549806016018,0.16368790829532692,0.2667086124313782,0.3167876249006856,0.6131784623134613,0.008430572143955546,0.2551162143493396
846,sxk6qh,32.44444444444444,27,333,41.2014770507813,28.7457275390625,12.333333333333334,7.237721698477732,47.57142857142857,0.586842299828991,0.6301823439593001,0.004106414067617271,0.20040734153885692,0.37411643541310313,0.31675429165477215,6.444915706847054,0.09146703168616041,0.2716968396610498
847,sxkb6t,46.9,858,7672,40.8554077148438,29.2950439453125,383.6,237.2283820776045,1096.0,0.6184264391996508,0.6178841223667373,0.0965511160376883,0.3409131728618938,0.3533027867333202,0.31666216350694004,5.675374847754788,0.08050975673829038,0.2694316821532101
848,sxk9y1,40.294117647058826,195,1929,41.0971069335938,29.0972900390625,113.47058823529412,58.02921424491593,321.5,0.5114031322731347,0.6616368450262574,0.028259938529752605,0.2767049874306901,0.42735038714165385,0.31658855046400003,0.19452374209082138,0.0024694658251641476,0.25376473353623286
849,sxk9vu,38.05421686746988,32,1776,41.1135864257813,29.0863037109375,10.698795180722891,5.736084483886171,253.71428571428572,0.5361430316644733,0.6509810475893377,0.02228296467980047,0.2549334878914482,0.40931639559371324,0.3165247150912084,1.7844417854019712,0.025107859796459492,0.2582413440322586
850,sxk9jr,49.68181818181818,483,4839,40.9982299804688,29.0643310546875,219.95454545454547,104.00983345119562,806.5,0.4728696705757182,0.6789466983926133,0.07102458809895701,0.36795202825031137,0.4566457778576388,0.31645584114591285,1.678844532669556,0.023604290339090284,0.25788553098454836
851,sxk978,37.31818181818182,55,590,41.0037231445313,28.9874267578125,26.818181818181817,13.538785074691944,98.33333333333333,0.5048360536137566,0.6645242168398153,0.008582321425572293,0.24777933763512228,0.4322370077056909,0.31640476096338765,1.270721816477992,0.01779314625109804,0.2566824380209297
852,sxk9q9,59.69565217391305,687,9121,41.0092163085938,29.1192626953125,396.5652173913044,169.7146873397062,1303.0,0.4279616060523406,0.7002989406448691,0.11480324482289513,0.4652849923403312,0.49278255303437046,0.3163726353162223,1.099296905048536,0.015352275353531302,0.2561685633236841
853,sxk9e5,51.63636363636363,469,5175,41.0641479492188,28.9654541015625,235.22727272727272,106.61900653313438,862.5,0.4532595446799971,0.6881083311379156,0.07596236206983423,0.38694991684021257,0.4721510282597971,0.31632641163481273,0.8545432251406372,0.011867296832160455,0.25543458867428226
854,sxk9pz,27.708333333333332,203,1955,40.9982299804688,29.1741943359375,81.45833333333333,66.17301378676348,325.8333333333333,0.8123541334336711,0.5517685432181006,0.028642028182260956,0.1543730520681079,0.24140803623603782,0.31629070571790563,0.9000697427522408,0.0125155360581813,0.25553567178596076
855,sxk3pq,40.19047619047619,183,1554,40.9927368164063,28.8006591796875,74.0,36.91476669301866,259.0,0.49884819854756507,0.6671789718058401,0.02274903008011286,0.27569760802138904,0.4367299448981028,0.31601122161326023,0.5340471122411565,0.007303843199684584,0.25426974593054513
856,sxk3kw,33.84615384615385,307,2967,41.0366821289063,28.6798095703125,114.11538461538461,79.14964405381843,423.85714285714283,0.6935931059593009,0.5904605991139593,0.03728523202499118,0.21403174663374136,0.3068909072392677,0.31581127347022675,2.7220068757933586,0.03845758431798919,0.2603405356397792
857,sxkbvp,75.0,1,4,40.9542846679688,29.4049072265625,1.0,0.0,1.3333333333333333,0.0,1.0,2.939151173141196e-05,0.6140409571939157,0.9999999999983076,0.31580240859735254,9.04640920140243,0.12850896280410348,0.27834371943870273
858,sxkd4b,37.95652173913044,47,497,41.1355590820313,28.9544677734375,21.608695652173914,10.568990363901984,71.0,0.4891082059527085,0.671542871097279,0.0061722174635965125,0.2539839059005804,0.4441154571888302,0.31571402839939017,3.927707978498469,0.05562522178804324,0.2636962670771208
859,sxk93t,38.44,318,3522,41.03118896484379,28.8995361328125,140.88,86.61327842773301,503.14285714285717,0.6148018059846552,0.619271043848153,0.044276213029677026,0.2586832420630004,0.3556500282627856,0.3156631395484955,0.3844036984786248,0.005173112895554828,0.2535651342179074
860,sxk9nn,30.035714285714285,158,1611,40.9927368164063,29.0972900390625,57.535714285714285,42.128974935316535,268.5,0.732223028037468,0.5772928680742432,0.0235866881644581,0.17699484576278263,0.28460569098196237,0.31561602854978676,1.1179854332823482,0.0156183760287709,0.2556164980455836
861,sxk37q,43.22222222222222,283,4234,41.0366821289063,28.6248779296875,156.8148148148148,85.59791381221184,604.8571428571429,0.5458534891154894,0.6468918348608721,0.05324482289514788,0.3051657246159867,0.4023957659346534,0.31555184724970864,5.3494503565889975,0.07586900996084081,0.2676152797919351
862,sxkc28,26.5,105,1255,41.0037231445313,29.2071533203125,44.82142857142857,35.50383763443731,179.28571428571428,0.7921174930215662,0.5579991289041929,0.0157202599889152,0.14262823334683175,0.2519527495967103,0.31546220990975016,0.6456714152360089,0.008893230123494827,0.2541484139524991
863,sxk8yt,24.08,173,1298,40.9432983398438,29.1192626953125,51.92,44.889605329816234,185.42857142857142,0.8645917821446772,0.5363104190289776,0.01626190356225122,0.11910619640435868,0.21524653282684322,0.31544839942518665,0.717484929201147,0.009915762466243866,0.2543418720333981
864,sxkbe3,40.90625,78,1091,40.8773803710938,29.3280029296875,34.09375,15.722101507319294,155.85714285714286,0.4611432155998725,0.6843956083999951,0.013654456592935958,0.2826548220668741,0.46586757449935673,0.31520429657627713,7.3332107644187055,0.1041152141259178,0.27298648008620524
865,sxk94x,35.62068965517241,35,477,40.9982299804688,28.9434814453125,16.448275862068964,8.854321813573591,68.14285714285714,0.5383130662013063,0.6500627355843692,0.00592029022018441,0.23127996847484716,0.40776223401791273,0.31512860137122056,2.154881318984072,0.030382443690299427,0.25817936983503637
866,sxk8z5,52.60606060606061,1115,11179,40.9323120117188,29.1412353515625,338.75757575757575,228.46033987092682,1597.0,0.6744065851792047,0.5972265092907373,0.1407265581700005,0.39637522590807067,0.31834160979479703,0.31511903327153845,0.3355078551824826,0.004476898792725025,0.25299060637577575
867,sxk9ns,24.157894736842106,160,1164,40.9817504882813,29.1192626953125,61.26315789473684,52.60739502860702,166.28571428571428,0.8587117745079192,0.5380070292311689,0.014573991031390131,0.11986332156040178,0.21811789503390425,0.31495157805435536,0.5353843834679861,0.007322884226992128,0.25342583928888274
868,sxkdqm,93.28571428571429,276,24309,41.2069702148438,29.1082763671875,144.69642857142858,61.18860201956439,3472.714285714286,0.4228756896300043,0.7028020840387215,0.30611679347004583,0.7917753567592375,0.4970189010951559,0.31492956992628285,3.3194543747074956,0.046964470515352984,0.2613365500440969
869,sxkb8y,52.629629629629626,828,9126,40.9048461914063,29.2181396484375,338.0,194.30982397271552,1303.7142857142858,0.5748811360122504,0.6349685554886356,0.11486622663374817,0.3966043132812476,0.3822166736897463,0.3148951540704491,0.55518659025647,0.007604842256630657,0.25343709170768547
870,sxk3qq,35.62068965517241,67,904,41.0366821289063,28.7567138671875,31.17241379310345,17.433688580932774,129.14285714285714,0.5592665584411856,0.641327164099325,0.011298936867032799,0.23127996847484716,0.39297805448932194,0.3148610887889266,0.6631910988713037,0.009142687950617958,0.25371740862126485
871,sxk9gs,46.57692307692308,134,2089,41.1135864257813,28.9874267578125,80.34615384615384,32.30472697014146,298.42857142857144,0.4020693639125056,0.7132314746607671,0.026225626039199878,0.3377729136388047,0.5146697192006576,0.31471488276809007,1.496511831841843,0.021008106509015783,0.2559735275162752
872,sxk99v,31.733333333333334,282,1904,41.0751342773438,28.9105224609375,126.93333333333334,88.66829572438317,272.0,0.6985422457223053,0.5887401402693695,0.023895299037637926,0.19349544822242776,0.30397918332131746,0.31469485171635414,0.4686281690631506,0.006372361344327306,0.25303035364194876
873,sxk9nq,53.03125,535,9192,40.9927368164063,29.1082763671875,287.25,163.98347674433938,1313.142857142857,0.5708737223455823,0.6365884066778007,0.1156975865370081,0.4005080030286451,0.384958128078989,0.31468801797570833,0.7513951086130726,0.010398599933492009,0.2538301343672651
874,sxk3wk,27.862068965517242,71,793,41.0696411132813,28.7567138671875,27.344827586206897,20.142839674380152,113.28571428571429,0.7366233928570773,0.5758300873483047,0.00990074066609563,0.15586733934893615,0.2821300644130238,0.3146161814109717,2.9332400250962816,0.041465273471423855,0.25998599982306214
875,sxk3e6,42.27272727272727,335,5214,41.0586547851563,28.6248779296875,158.0,97.78547949465708,744.8571428571429,0.6188954398356847,0.617705118807116,0.0655892578223409,0.2959367761537091,0.3529998390937492,0.31461356388380757,6.944186057830615,0.09857600120273619,0.2714060513475933
876,sxk8xv,31.095238095238095,211,1840,40.8993530273438,29.1741943359375,87.61904761904762,62.36784122484615,262.85714285714283,0.7118068835363158,0.5841780457934378,0.023089131858719195,0.1872932582375962,0.29625824326902217,0.3146082371118852,1.4909181397888753,0.020928459507724154,0.25587228159105296
877,sxkc0r,27.904761904761905,182,1423,40.9982299804688,29.1961669921875,67.76190476190476,52.31243137334066,203.28571428571428,0.7720035550414207,0.5643329535964869,0.017836448833576858,0.1562823083134385,0.26267218581377,0.3145679690855109,0.8002157162438369,0.01109374277693163,0.25387312382379507
878,sxk9v3,35.19753086419753,45,2184,41.0971069335938,29.0643310546875,13.481481481481481,8.5168610423784,312.0,0.6317451871625266,0.6128407841293648,0.027422280445407364,0.22716692851044906,0.344767384321197,0.31451453853380834,1.484232413580588,0.020833263340522847,0.25577828349515125
879,sxk3sk,33.148148148148145,110,1248,41.0696411132813,28.6688232421875,46.22222222222222,29.242136790983047,178.28571428571428,0.6326423824835424,0.6125040062226121,0.015632085453720964,0.20724723596657327,0.34419741760027683,0.3144813554569439,6.4743972103968,0.09188681048861701,0.2699624464632785
880,sxkc0q,25.692307692307693,155,1637,40.9927368164063,29.1961669921875,62.96153846153846,53.493536633302355,233.85714285714286,0.8496224510957674,0.5406508768357414,0.020532070338086357,0.13477758528910871,0.22259237248499641,0.31435123407930987,0.6213592595526306,0.00854705620530622,0.25319039850450914
881,sxk90m,29.444444444444443,82,779,40.9872436523438,28.8446044921875,28.85185185185185,20.16604858839519,111.28571428571429,0.6989516198559671,0.5885982792639954,0.00972439159570716,0.1712477916101713,0.30373909615871486,0.3142356775465452,1.1081756203485351,0.015478696873034124,0.254484281411843
882,sxk9uv,36.30120481927711,60,3491,41.1190795898438,29.0423583984375,21.03012048192771,14.209439755571449,498.7142857142857,0.6756708677492693,0.5967759058455088,0.04388572580238827,0.23789447377649336,0.31757900345108325,0.3140903214584628,0.7626346508349343,0.0105586366007567,0.25338398448692157
883,sxkc1c,38.074074074074076,25,302,40.9652709960938,29.2620849609375,11.185185185185185,5.477485646065081,43.142857142857146,0.4897089815580631,0.6712720486884061,0.003715926840328513,0.255126496960588,0.4436571142950657,0.31405143719100104,0.7461275125369332,0.010323596120713745,0.25330586897694357
884,sxkdqk,93.07142857142857,262,22728,41.2014770507813,29.1082763671875,135.28571428571428,50.61196077153538,3246.8571428571427,0.3741116424478658,0.7277429061139333,0.28620194487831907,0.7896925317643313,0.5392290291654096,0.31403901874294204,3.208050847162188,0.04537822715081424,0.2603068604245165
885,sxk3yc,34.392857142857146,17,231,41.0971069335938,28.7786865234375,8.25,4.623811158517358,33.0,0.5604619585402298,0.6408358720487316,0.0028215851262155486,0.21934562065920699,0.3921465862918059,0.3140364236237068,2.835864913686994,0.04007877676213981,0.25924489425139347
886,sxk8yc,34.96,189,2169,40.9213256835938,29.1302490234375,86.76,55.59997002397273,309.85714285714283,0.6408479716843232,0.609440982502178,0.027233335012848282,0.22485816414572515,0.33901352177150834,0.3139619226170083,0.7626613896001184,0.010559017326482211,0.2532813415589031
887,sxk3q8,35.61538461538461,84,1000,41.0037231445313,28.7677001953125,38.46153846153846,21.940338683312564,142.85714285714286,0.5704488057512951,0.6367606485087586,0.012508187635410893,0.23122840428399183,0.3852496320928448,0.31393549895107686,1.6649872289219227,0.02340698010480581,0.2558297951818227
888,sxk3qw,37.81818181818182,303,4094,41.0366821289063,28.7677001953125,124.06060606060606,83.38987475779786,584.8571428571429,0.6721704609147893,0.5980251555531803,0.051481332191263156,0.25263926262323655,0.3196932477207198,0.31388753685280457,0.3210376564876235,0.00427086172038957,0.25196420182632157
889,sxk8zw,37.08695652173913,182,2211,40.9487915039063,29.1632080078125,96.1304347826087,58.972493085433165,368.5,0.6134632930578259,0.6197847848802349,0.03240414168388169,0.24553186244299038,0.35651948936930916,0.3138464099829055,2.2543091133442084,0.0317981679723725,0.2574367615807989
890,sxk93e,36.11538461538461,348,4387,41.0202026367188,28.8995361328125,168.73076923076923,123.30662843247565,626.7142857142857,0.7307892270857913,0.5777711025413219,0.05517206630725045,0.2360883292721061,0.2854150603781325,0.3138425464476199,0.7793088831326744,0.010796056285068857,0.2532332484151097
891,sxk3ku,41.2,385,2366,41.0256958007813,28.6907958984375,157.73333333333332,88.13582591389162,473.2,0.5587647458579852,0.6415336263263856,0.041636015518718185,0.2855100279973912,0.39332747348680386,0.3138304940575025,1.6725270945154622,0.023514338121475454,0.25576726287029716
892,sxk3w4,45.607142857142854,279,3813,41.0586547851563,28.7457275390625,136.17857142857142,67.16318081466108,544.7142857142857,0.49319933459131937,0.669702950459521,0.04794175442132311,0.3283467953926269,0.4410015547871907,0.3136671495503116,1.9913812370843234,0.028054412202162395,0.25654460208068175
893,sxk8yn,41.6,143,1563,40.9487915039063,29.0972900390625,78.15,37.28026852173455,223.28571428571428,0.4770347859405951,0.6770321251189673,0.01959993953746158,0.28939796798788264,0.4534055324945637,0.31366168587127874,0.9657538198882313,0.013450793081083393,0.2536195073132397
894,sxkdj2,37.8,26,334,41.13555908203129,29.0643310546875,13.36,6.670082458260916,47.714285714285715,0.49925766899413615,0.6669967549146558,0.0041190104297878765,0.25246253807821417,0.4364215589800181,0.3136050555874333,1.1275179795743897,0.015754107263105107,0.2540348659225677
895,sxkbge,72.03703703703704,1118,16256,40.9323120117188,29.3389892578125,602.074074074074,303.75938427110947,2322.285714285714,0.504521615114809,0.6646630995219639,0.2046782889101627,0.5852414017087941,0.432472054320536,0.3132611348065503,4.084520114985452,0.05785802551035316,0.2621805129473109
896,sxk3rj,36.791666666666664,303,3215,41.0311889648438,28.7896728515625,133.95833333333334,88.12810792134994,459.2857142857143,0.6578770109165193,0.6031810522827462,0.04040912984330125,0.2426616893521837,0.3284191453922436,0.3130898871944442,0.2823567194276591,0.0037200947824166664,0.25121592871203874
897,sxk9th,38.68292682926829,36,2387,41.0696411132813,29.0533447265625,14.554878048780488,8.380706039909043,341.0,0.5758004987225186,0.6345980984335817,0.029979341966040202,0.2610444543986891,0.38158970799907266,0.31299427626322784,1.8591998326707366,0.026172318517281634,0.2556298847140386
898,sxm40y,76.0,1,3,41.1685180664063,29.5697021484375,1.0,0.0,3.0,0.0,1.0,0.00017634907038847179,0.6237608071701443,0.9999999999983076,0.3129599323838125,24.362543447528235,0.34659107253281757,0.3196861604136135
899,sxkb9b,55.3,925,8845,40.8718872070313,29.2620849609375,442.25,231.01603384773287,1263.5714285714287,0.5223652546008152,0.656872584931803,0.11132664886380812,0.42255991266221354,0.41928729972053835,0.3127528105773477,2.37450367317681,0.033509584362760844,0.25690416533443033
